com.hungerrush.hungryhowies,Hungry Howies,4.1.0,https://d.apkpure.com/b/APK/com.hungerrush.hungryhowies?version=latest
com.riatech.cookbook,Cookbook Recipes,Varies with device,https://d.apkpure.com/b/APK/com.riatech.cookbook?version=latest
com.olo.noodles,Noodles & Company,8.8.0,https://d.apkpure.com/b/APK/com.olo.noodles?version=latest
com.talabat,talabat: Food & Groceries,Varies with device,https://d.apkpure.com/b/APK/com.talabat?version=latest
com.thefreshmarket.app.android,The Fresh Market,13.17.0,https://d.apkpure.com/b/APK/com.thefreshmarket.app.android?version=latest
com.mybarapp.free,My Cocktail Bar,2.5,https://d.apkpure.com/b/APK/com.mybarapp.free?version=latest
com.untappdllc.app,Untappd - Discover Beer,4.0.38,https://d.apkpure.com/b/APK/com.untappdllc.app?version=latest
com.krystal,Krystal,1.8.3,https://d.apkpure.com/b/APK/com.krystal?version=latest
com.snackpassapp,Snackpass,5.35.0,https://d.apkpure.com/b/APK/com.snackpassapp?version=latest
com.paytronix.client.android.app.blakeslotaburger,Blake's Lotaburger,22.22.2023010606,https://d.apkpure.com/b/APK/com.paytronix.client.android.app.blakeslotaburger?version=latest
com.chepri.mrbeastburger,MrBeast Burger,5.0.33,https://d.apkpure.com/b/APK/com.chepri.mrbeastburger?version=latest
com.roundtablepizza.app,Round Table Pizza Rewards,2.5,https://d.apkpure.com/b/APK/com.roundtablepizza.app?version=latest
com.skoop.olo.menchies.a,Menchie's Frozen Yogurt,1.1.3,https://d.apkpure.com/b/APK/com.skoop.olo.menchies.a?version=latest
com.hashtagapplications.fromtherest,FromTheRestaurant,4.10.0,https://d.apkpure.com/b/APK/com.hashtagapplications.fromtherest?version=latest
com.teriyaki.app,Teriyaki Madness,3.2,https://d.apkpure.com/b/APK/com.teriyaki.app?version=latest
com.beyondmenu,Beyond Menu - Food Delivery,3.09,https://d.apkpure.com/b/APK/com.beyondmenu?version=latest
com.sweetgreen.android.app,sweetgreen,6.48.0,https://d.apkpure.com/b/APK/com.sweetgreen.android.app?version=latest
com.cinnfocus.app,Cinnabon,1.5,https://d.apkpure.com/b/APK/com.cinnfocus.app?version=latest
com.brusters.passconnect,Bruster's,23.1.2023020903,https://d.apkpure.com/b/APK/com.brusters.passconnect?version=latest
com.jasonsdeli.app,Jason's Deli,3.8.1,https://d.apkpure.com/b/APK/com.jasonsdeli.app?version=latest
com.wolt.android,Wolt Delivery: Food and more,4.34.2,https://d.apkpure.com/b/APK/com.wolt.android?version=latest
com.bobevans.bobevans.android.app,Bob Evans,1.2.2,https://d.apkpure.com/b/APK/com.bobevans.bobevans.android.app?version=latest
com.coffeebean.apps.production,The Coffee Bean® Rewards,3.5.1,https://d.apkpure.com/b/APK/com.coffeebean.apps.production?version=latest
com.sidechef.sidechef.partner.budgetbytes,Budget Bytes: Easy Recipes,5.20.3,https://d.apkpure.com/b/APK/com.sidechef.sidechef.partner.budgetbytes?version=latest
com.darden.mobile.cheddars,Cheddar's Scratch Kitchen,1.6.2,https://d.apkpure.com/b/APK/com.darden.mobile.cheddars?version=latest
com.wishop.dev.jow,Jow - easy recipes & groceries,6.12.0 (3),https://d.apkpure.com/b/APK/com.wishop.dev.jow?version=latest
com.zq_farmish,Farmish,1.3.4,https://d.apkpure.com/b/APK/com.zq_farmish?version=latest
com.frischs.frischsbigboy,Frisch's Big Boy,2.2,https://d.apkpure.com/b/APK/com.frischs.frischsbigboy?version=latest
com.punchh.slimchickens,Slim Chickens,2.9,https://d.apkpure.com/b/APK/com.punchh.slimchickens?version=latest
com.harristeeter.htmobile,Harris Teeter,57.1,https://d.apkpure.com/b/APK/com.harristeeter.htmobile?version=latest
com.firststarcommunications.ampmscratchpower.android,ampm,3.2.3-1162,https://d.apkpure.com/b/APK/com.firststarcommunications.ampmscratchpower.android?version=latest
com.peterpiperpizza.app,Peter Piper Pizza,1.3,https://d.apkpure.com/b/APK/com.peterpiperpizza.app?version=latest
com.cooklist.android,Cooklist: Pantry & Cooking App,1.79.1,https://d.apkpure.com/b/APK/com.cooklist.android?version=latest
com.wix.restaurants,Dine by Wix,2.75097.0,https://d.apkpure.com/b/APK/com.wix.restaurants?version=latest
com.emeals,eMeals - Meal Planning Recipes,4.22.3,https://d.apkpure.com/b/APK/com.emeals?version=latest
com.thehumanbean.thehumanbean.android.app,The Human Bean Rewards App,2.1.0,https://d.apkpure.com/b/APK/com.thehumanbean.thehumanbean.android.app?version=latest
mp3videoconverter.videotomp3converter.audioconverter,Video to MP3 Converter,Varies with device,https://d.apkpure.com/b/APK/mp3videoconverter.videotomp3converter.audioconverter?version=latest
com.instantbits.cast.webvideo,Web Video Cast | Browser to TV,5.6.7,https://d.apkpure.com/b/APK/com.instantbits.cast.webvideo?version=latest
com.wegmans.wegmans2go,Wegmans Meals 2GO,2.1.26,https://d.apkpure.com/b/APK/com.wegmans.wegmans2go?version=latest
com.kiransmoothie.kiranchavan.juicerecipe,Healthy Smoothie: 500+ Recipes,7.7,https://d.apkpure.com/b/APK/com.kiransmoothie.kiranchavan.juicerecipe?version=latest
com.mealime,Mealime Meal Plans & Recipes,4.16.6,https://d.apkpure.com/b/APK/com.mealime?version=latest
com.yummly.android,Yummly Recipes & Cooking Tools,7.4.1,https://d.apkpure.com/b/APK/com.yummly.android?version=latest
com.TGIF.Fridays,TGI Fridays US,1.6,https://d.apkpure.com/b/APK/com.TGIF.Fridays?version=latest
com.wabagrill.app,WaBa Rewards,2.3,https://d.apkpure.com/b/APK/com.wabagrill.app?version=latest
com.lafourchette.lafourchette,TheFork - Restaurant bookings,20.30.1,https://d.apkpure.com/b/APK/com.lafourchette.lafourchette?version=latest
com.alsaree3,Alsaree3 - عالسريع,1.2.100,https://d.apkpure.com/b/APK/com.alsaree3?version=latest
com.sbm.happylemon,Happy Lemon USA,1.0.6,https://d.apkpure.com/b/APK/com.sbm.happylemon?version=latest
com.paytronix.client.android.app.andysfrozencustard,Andy's Frozen Custard,23.4.2023032401,https://d.apkpure.com/b/APK/com.paytronix.client.android.app.andysfrozencustard?version=latest
com.torchystacos.app,Torchy's,1.35.0,https://d.apkpure.com/b/APK/com.torchystacos.app?version=latest
com.xiaojukeji.didi.global.customer,DiDi Food: Express Delivery,2.0.36,https://d.apkpure.com/b/APK/com.xiaojukeji.didi.global.customer?version=latest
com.habit.mobile,The Habit Burger Grill,1.43,https://d.apkpure.com/b/APK/com.habit.mobile?version=latest
com.punchh.schlotzskys,Schlotzsky's Rewards Program,4.1,https://d.apkpure.com/b/APK/com.punchh.schlotzskys?version=latest
com.zipscene.mobile.sns,Steak 'n Shake,4.4.1,https://d.apkpure.com/b/APK/com.zipscene.mobile.sns?version=latest
com.bahamabucks.app,Bahama Buck’s,1.1,https://d.apkpure.com/b/APK/com.bahamabucks.app?version=latest
com.hucks.app,Huck's Bucks Bigg Rewards,39.01.00,https://d.apkpure.com/b/APK/com.hucks.app?version=latest
ruby.tuesday.app,Ruby Rewards,1.0,https://d.apkpure.com/b/APK/ruby.tuesday.app?version=latest
com.supercook.app,SuperCook - Recipe Generator,2.0.23,https://d.apkpure.com/b/APK/com.supercook.app?version=latest
com.talabatey,Talabatey Online Food Delivery,10.3,https://d.apkpure.com/b/APK/com.talabatey?version=latest
com.loyaltyplant.partner.cousinsmainelobster,Cousins Maine Lobster (NEW),112.13.70,https://d.apkpure.com/b/APK/com.loyaltyplant.partner.cousinsmainelobster?version=latest
com.global.foodpanda.android,foodpanda: Food & Groceries,23.6.0,https://d.apkpure.com/b/APK/com.global.foodpanda.android?version=latest
com.icehouseamerica.ice2u,ICE2U,1.23.3,https://d.apkpure.com/b/APK/com.icehouseamerica.ice2u?version=latest
com.skollabs.tipcalc,Tip Calculator,2.8.9,https://d.apkpure.com/b/APK/com.skollabs.tipcalc?version=latest
com.mufumbo.android.recipe.search,Cookpad: Find & Share Recipes,2.293.0.0-android,https://d.apkpure.com/b/APK/com.mufumbo.android.recipe.search?version=latest
com.nytimes.cooking,NYT Cooking,2.63.0,https://d.apkpure.com/b/APK/com.nytimes.cooking?version=latest
com.hw.blaze,Blaze Pizza,4.5.0,https://d.apkpure.com/b/APK/com.hw.blaze?version=latest
com.trycaviar.customer,Caviar - Order Food Delivery,15.100.17,https://d.apkpure.com/b/APK/com.trycaviar.customer?version=latest
com.pedidosya,PedidosYa - Delivery Online,7.7.14.1,https://d.apkpure.com/b/APK/com.pedidosya?version=latest
com.burgerking.kingfinder,Burger King Puerto Rico,7.2.0,https://d.apkpure.com/b/APK/com.burgerking.kingfinder?version=latest
com.caribou.caribouapp,Caribou Coffee®,5.1.1,https://d.apkpure.com/b/APK/com.caribou.caribouapp?version=latest
